action,api_usd,arm,completion_token_ids,final_decode_ms,freeze_sha256,generation_ms,generation_setup_ms,generator_first_token_ms,input_ids_sha256,input_tokens,local_complete_ms,local_first_text_ms,local_first_token_ms,messages_sha256,natural_eos,ordinal,output_tokens,policy_ms,position,prompt_build_ms,reference_response_matches,repeat,request_id,response_sha256,response_text,retrieval_ms,scenario_id,seed,source_invocations,state_hydration_ms,tokenization_ms,turn_index,unit_id,user_id,warmup
MSE+RS,0,rule_off,"[40, 649, 5647, 279, 4785, 315, 12014, 499, 2351, 15691, 11, 5423, 994, 433, 4131, 311, 701, 3450, 596, 2512, 13, 1102, 596, 6724, 49839, 430, 499, 2351, 18290, 922, 279, 5536, 315, 264, 502, 2683, 389, 701, 3070, 30295, 13, 3053, 499, 3371, 757, 810, 922, 1148, 499, 1781, 1053, 1205, 311, 3621, 369, 499, 311, 2733, 810, 16913, 304, 701, 5597, 28846, 323, 2753, 38100, 922, 279, 4754, 16296, 30, 128009]",0.12467405758798122,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2276.97570505552,0.04261801950633526,292.70559712313116,a27ef1c40e2eeb435fe5d6d9af4da0ce49304cd15876d0c0d513dcc8551b6be1,1759,2510.3969511110336,526.0598270688206,526.0021691210568,dba0745f7e86d5082f0aeb1d87b6e4b354e5067edd21d5971a15ae388e1d3180,True,10,73,218.60898402519524,0,0.038384925574064255,True,0,r0:state_e4cf97356c4208ddbc78:rule_off,f81cf446e7c472e60b0452152080aeac14e7e24d5dc04d00ff178a1ee51c08a4,"I can sense the weight of responsibility you're carrying, especially when it comes to your mom's care. It's completely understandable that you're worried about the impact of a new job on your family dynamics. Can you tell me more about what you think would need to happen for you to feel more confident in your decision-making and less anxious about the potential consequences?",10.272179963067174,p18:1,303,3,0.10944809764623642,4.224956966936588,8,state_e4cf97356c4208ddbc78,p18,False
MPMSME+RS,0,fixed_off,"[2181, 10578, 1093, 279, 59263, 323, 4754, 5536, 389, 701, 3070, 596, 2512, 527, 47826, 17345, 389, 701, 4059, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 11555, 31445, 30, 3639, 527, 1063, 315, 279, 3230, 10742, 499, 617, 922, 4737, 389, 420, 502, 3560, 30, 128009]",0.11122506111860275,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1703.0751949641854,0.03953790292143822,296.57791112549603,720a2ccb7da8a3a4a56b0ffc1d4189a4afa068f17525a1f07ab33fa19226dee0,1789,2076.006015064195,669.4512160029262,669.3975061643869,7781d3d747ff9ee2d64a6303a30ba452684120c81585a0dc283bc04c68acffb7,True,11,52,0.006791902706027031,1,0.047032954171299934,True,0,r0:state_e4cf97356c4208ddbc78:fixed_off,731c4c360221c4e0364dfef8fc500eb47f7e238899fd80f690607967775237ec,It sounds like the commute and potential impact on your family's care are weighing heavily on your mind. Can you tell me more about what's been going through your thoughts lately? What are some of the specific concerns you have about taking on this new role?,368.52310807444155,p18:1,303,4,0.1108881551772356,4.092236049473286,8,state_e4cf97356c4208ddbc78,p18,False
MSE+RS,0,pm_off,"[40, 649, 5647, 279, 4785, 315, 12014, 499, 2351, 15691, 11, 5423, 994, 433, 4131, 311, 701, 3450, 596, 2512, 13, 1102, 596, 6724, 49839, 430, 499, 2351, 18290, 922, 279, 5536, 315, 264, 502, 2683, 389, 701, 3070, 30295, 13, 3053, 499, 3371, 757, 810, 922, 1148, 499, 1781, 1053, 1205, 311, 3621, 369, 499, 311, 2733, 810, 16913, 304, 701, 5597, 28846, 323, 2753, 38100, 922, 279, 4754, 16296, 30, 128009]",0.1279700081795454,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2277.467492967844,0.04422501660883427,293.9859570469707,a27ef1c40e2eeb435fe5d6d9af4da0ce49304cd15876d0c0d513dcc8551b6be1,1759,2510.5245548766106,526.9619079772383,526.9150489475578,dba0745f7e86d5082f0aeb1d87b6e4b354e5067edd21d5971a15ae388e1d3180,True,12,73,7.219051010906696,2,0.037905992940068245,True,0,r0:state_e4cf97356c4208ddbc78:pm_off,f81cf446e7c472e60b0452152080aeac14e7e24d5dc04d00ff178a1ee51c08a4,"I can sense the weight of responsibility you're carrying, especially when it comes to your mom's care. It's completely understandable that you're worried about the impact of a new job on your family dynamics. Can you tell me more about what you think would need to happen for you to feel more confident in your decision-making and less anxious about the potential consequences?",221.4743869844824,p18:1,303,3,0.11036591604351997,4.0431569796055555,8,state_e4cf97356c4208ddbc78,p18,False
M0+R0,0,context_only,"[2181, 10578, 1093, 279, 4754, 5536, 389, 701, 3070, 323, 701, 3450, 596, 2512, 374, 264, 5199, 4747, 369, 499, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 520, 18783, 369, 499, 304, 3878, 315, 701, 12135, 323, 701, 3450, 596, 1664, 33851, 30, 3639, 527, 1063, 315, 279, 3230, 24087, 477, 38145, 430, 527, 10043, 701, 18547, 922, 420, 5597, 30, 128009]",0.11983909644186497,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1776.024813996628,0.03592204302549362,85.82126908004284,afbe8e9a2c8ef24432370127746dc1a8f6973ab88263f095e5670f60d8c10894,440,1777.7097690850496,87.4212549533695,87.38638507202268,aa6f0417570b2ae00191247e14df1c895ec30f99afda25047c1ab8c2be5fcd8b,True,13,64,0.007113907486200333,3,0.009426847100257874,,0,r0:state_e4cf97356c4208ddbc78:context_only,654bdfc4bd44d8572eee46e8340221075447ed005e42427767720bfb7c9f3bd5,It sounds like the potential impact on your family and your mom's care is a significant concern for you. Can you tell me more about what's at stake for you in terms of your relationships and your mom's well-being? What are some of the specific fears or worries that are driving your anxiety about this decision?,0.032354146242141724,p18:1,303,0,0.11592102237045765,1.3643780257552862,8,state_e4cf97356c4208ddbc78,p18,False
ME+R0,0,me_r0,"[40, 649, 5647, 279, 4785, 315, 12014, 499, 2351, 15691, 11, 539, 1120, 369, 701, 3450, 596, 2512, 11, 719, 1101, 369, 701, 3070, 596, 1664, 33851, 13, 1102, 596, 49839, 430, 279, 3463, 315, 264, 1317, 59263, 323, 3779, 26800, 389, 701, 12135, 374, 14718, 499, 5199, 18547, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 13126, 1023, 2671, 11, 1093, 24919, 19303, 990, 28904, 477, 11125, 1862, 369, 701, 3450, 596, 2512, 11, 430, 2643, 61705, 1063, 315, 420, 8631, 30, 128009]",0.2137890551239252,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2671.071704942733,0.03553810529410839,231.33794381283224,64af6daf068a8a06693821d53f304fa8de180f106e77a64f59bcecf2fce0526f,1401,2676.488457014784,236.59898689948022,236.54090682975948,9f27d52003afa99289c7ed13e0aba87100a2e66cfe1cf41a8a8fbd98fc63682e,True,14,89,0.007170019671320915,4,0.01574913039803505,,0,r0:state_e4cf97356c4208ddbc78:me_r0,9caae0939f26c82fae4dfc983d536330462a698e3812bbbb3aef9598178863b6,"I can sense the weight of responsibility you're carrying, not just for your mom's care, but also for your family's well-being. It's understandable that the thought of a long commute and added strain on your relationships is causing you significant anxiety. Can you tell me more about what's holding you back from considering other options, like exploring flexible work arrangements or seeking support for your mom's care, that might alleviate some of this stress?",1.9109079148620367,p18:1,303,1,0.11313287541270256,3.1204649712890387,8,state_e4cf97356c4208ddbc78,p18,False
M0+R0,0,context_only,"[2181, 10578, 1093, 499, 2351, 15691, 264, 8987, 4785, 315, 34951, 11, 323, 430, 596, 2216, 11292, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 4920, 420, 8430, 315, 34951, 30, 2209, 433, 264, 8850, 315, 13490, 701, 10177, 596, 6666, 11, 477, 2555, 775, 11622, 30, 128009]",0.17705699428915977,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1388.2783730514348,0.05510798655450344,86.83603000827134,d4fa418a2f95fe60296868a8ddcef37f8ac02dad4a84028c656e8c3ff8f9dfb2,436,1390.6347290612757,89.06210912391543,89.01532902382314,bcb4f1d1d6d9cc0928c59187dbefb5ed0ee1441aadeeef263ccce0110e2a9258,True,15,49,0.009422888979315758,0,0.013073906302452087,,0,r0:state_1bb2fbdd19dca1a22bdc:context_only,60d03f96dab7edcc680376eb21d2fe906ab07f35ee06a84c17d501a926867570,"It sounds like you're carrying a heavy weight of guilt, and that's really tough. Can you tell me more about what's behind this feeling of guilt? Is it a fear of losing your husband's attention, or something else entirely?",0.04557613283395767,p10:1,202,0,0.1668240875005722,1.8892940133810043,8,state_1bb2fbdd19dca1a22bdc,p10,False
MSE+RS,0,rule_off,"[40, 649, 5647, 279, 4785, 315, 34951, 499, 2351, 15691, 11, 323, 433, 596, 49839, 311, 2733, 430, 1648, 994, 499, 2351, 25051, 16337, 922, 701, 10177, 596, 7319, 19821, 13, 1102, 596, 1093, 499, 2351, 21830, 1990, 1694, 6380, 369, 1461, 323, 8430, 1093, 499, 2351, 34568, 287, 701, 1866, 3966, 13, 3053, 499, 3371, 757, 810, 922, 1148, 499, 1781, 1053, 3621, 422, 499, 1051, 311, 7373, 25670, 323, 4287, 701, 16024, 315, 16337, 11, 2085, 19971, 30, 128009]",0.13076490722596645,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2530.8304100763053,0.06697303615510464,302.7954651042819,1767911b948e52cd6d3115ed9d5d0f7eab5451e9262220be18c31386199eda9b,1818,2806.2300090678036,578.1800581607968,578.0642991885543,bd05807668b081e43b2a3b6d50e3d3a22ff8cbe1deef91c585b68defb304b43c,True,16,81,254.14733099751174,1,0.060085905715823174,True,0,r0:state_1bb2fbdd19dca1a22bdc:rule_off,5d1b3429c2b9e61e78eef47d978fe439ff7365d38f02d6753692a0126b58d61e,"I can sense the weight of guilt you're carrying, and it's understandable to feel that way when you're experiencing relief about your husband's increased absence. It's like you're torn between being happy for him and feeling like you're betraying your own needs. Can you tell me more about what you think would happen if you were to fully acknowledge and accept your feelings of relief, without judgment?",15.312718925997615,p10:1,202,3,0.15889620408415794,5.5228290148079395,8,state_1bb2fbdd19dca1a22bdc,p10,False
ME+R0,0,me_r0,"[2181, 10578, 1093, 499, 2351, 15691, 264, 8987, 4785, 315, 34951, 323, 12014, 11, 8430, 1093, 499, 2351, 34568, 287, 701, 1866, 3966, 555, 8430, 51512, 922, 701, 10177, 596, 7319, 19821, 13, 3053, 499, 3371, 757, 810, 922, 1148, 499, 1781, 499, 2351, 10171, 311, 387, 8430, 4619, 30, 3639, 1587, 433, 3152, 311, 499, 311, 387, 264, 33445, 8427, 304, 420, 6671, 30, 128009]",0.12128404341638088,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2027.3286991287023,0.03511388786137104,240.67248799838126,554a3f0f4a46b2859bd7d9d5f26849d060b1affde3e395245d7a88702a7b0861,1483,2033.2474729511887,246.52803782373667,246.46997777745128,86576f1d9d8b5fb0d49fba334c1c9a68c27e5ac80888749bf1e3f493e0466944,True,17,66,0.007372815161943436,2,0.014853198081254959,,0,r0:state_1bb2fbdd19dca1a22bdc:me_r0,001dce60a23bf39c38ddefb6cd67a34e33f08e8bf6aae4e18a34cb3fb1a41ac2,"It sounds like you're carrying a heavy weight of guilt and responsibility, feeling like you're betraying your own needs by feeling relieved about your husband's increased absence. Can you tell me more about what you think you're supposed to be feeling instead? What does it mean to you to be a supportive partner in this situation?",2.4374870117753744,p10:1,202,1,0.11516897939145565,3.1874938867986202,8,state_1bb2fbdd19dca1a22bdc,p10,False
MPMSME+RS,0,fixed_off,"[40, 649, 5647, 279, 4785, 315, 34951, 499, 2351, 15691, 2212, 8430, 51512, 922, 701, 10177, 596, 7319, 19821, 13, 1102, 596, 49839, 311, 2733, 420, 1648, 11, 5423, 994, 433, 596, 17791, 311, 701, 12876, 311, 1862, 1461, 13, 3053, 499, 3371, 757, 810, 922, 1148, 499, 1781, 433, 1053, 3152, 311, 36297, 387, 6380, 369, 813, 2450, 2085, 8430, 1093, 499, 2351, 34568, 287, 701, 1866, 3966, 30, 128009]",0.12733601033687592,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2245.4437820706517,0.04481012001633644,304.48301788419485,904f28674dff9ed3dc073a0ec065c81fe61750e5608118c92c5fce756be676a7,1846,2468.138953205198,527.1315781865269,527.0508530084044,f7086cfe8b60ffe2801247e304b25dfe3eba03245b71f8bd6a2377d5b614b00f,True,18,71,0.006536953151226044,3,0.04617404192686081,True,0,r0:state_1bb2fbdd19dca1a22bdc:fixed_off,5c103d42217d964a1e5213e3f68ecec13626b2ee1f9849954976bfb41d880119,"I can sense the weight of guilt you're carrying around feeling relieved about your husband's increased absence. It's understandable to feel this way, especially when it's tied to your desire to support him. Can you tell me more about what you think it would mean to genuinely be happy for his success without feeling like you're betraying your own needs?",217.79516013339162,p10:1,202,4,0.11268304660916328,4.562470829114318,8,state_1bb2fbdd19dca1a22bdc,p10,False
MSE+RS,0,pm_off,"[40, 649, 5647, 279, 4785, 315, 34951, 499, 2351, 15691, 11, 323, 433, 596, 49839, 311, 2733, 430, 1648, 994, 499, 2351, 25051, 16337, 922, 701, 10177, 596, 7319, 19821, 13, 1102, 596, 1093, 499, 2351, 21830, 1990, 1694, 6380, 369, 1461, 323, 8430, 1093, 499, 2351, 34568, 287, 701, 1866, 3966, 13, 3053, 499, 3371, 757, 810, 922, 1148, 499, 1781, 1053, 3621, 422, 499, 1051, 311, 7373, 25670, 323, 4287, 701, 16024, 315, 16337, 11, 2085, 19971, 30, 128009]",0.1299378927797079,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2521.9265080522746,0.048593850806355476,304.84156403690577,1767911b948e52cd6d3115ed9d5d0f7eab5451e9262220be18c31386199eda9b,1818,2751.429822994396,534.2822701204568,534.2149410862476,bd05807668b081e43b2a3b6d50e3d3a22ff8cbe1deef91c585b68defb304b43c,True,19,81,7.159483851864934,4,0.04200916737318039,True,0,r0:state_1bb2fbdd19dca1a22bdc:pm_off,5d1b3429c2b9e61e78eef47d978fe439ff7365d38f02d6753692a0126b58d61e,"I can sense the weight of guilt you're carrying, and it's understandable to feel that way when you're experiencing relief about your husband's increased absence. It's like you're torn between being happy for him and feeling like you're betraying your own needs. Can you tell me more about what you think would happen if you were to fully acknowledge and accept your feelings of relief, without judgment?",217.71749993786216,p10:1,202,3,0.11936319060623646,4.286427050828934,8,state_1bb2fbdd19dca1a22bdc,p10,False
ME+R0,0,me_r0,"[2181, 10578, 1093, 279, 4785, 315, 19347, 323, 7410, 311, 3449, 58982, 374, 2216, 4737, 264, 26936, 389, 701, 12410, 323, 25835, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 994, 499, 1781, 922, 701, 18000, 439, 264, 32185, 30, 3639, 527, 1063, 315, 279, 3230, 11555, 477, 659, 1824, 50308, 13978, 430, 2586, 709, 369, 499, 30, 128009]",0.1230807974934578,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1942.0985581818968,0.03636791370809078,195.5309601034969,37d447c592dca5b896ba57b4fa2c6073b7637115711d97b788ea017d40579215,1242,1946.746262954548,200.09999815374613,200.05558407865465,f6aad6d4d1a2b4eb0ec92ccacc89c2171425c105769e612c77ba997f5cfb9703,True,20,65,0.0071981921792030334,0,0.014496035873889923,,0,r0:state_25d6bbe3f8761bf56b08:me_r0,015e9238aae8f36d0286cf6b392e0b154b70a696be6af5a22a21f27dc304a89a,It sounds like the weight of criticism and pressure to meet deadlines is really taking a toll on your confidence and motivation. Can you tell me more about what's been going through your mind when you think about your abilities as a researcher? What are some of the specific thoughts or self-criticisms that come up for you?,1.43814692273736,p17:1,101,1,0.11262297630310059,2.9157919343560934,3,state_25d6bbe3f8761bf56b08,p17,False
MPMSME+RS,0,fixed_off,"[2181, 10578, 1093, 279, 7410, 315, 279, 58982, 323, 279, 19347, 499, 3077, 4036, 706, 2216, 4529, 264, 26936, 389, 701, 12410, 439, 264, 32185, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 994, 499, 1781, 922, 701, 18000, 30, 3639, 527, 1063, 315, 279, 659, 1773, 5599, 1303, 11555, 430, 617, 1027, 50949, 709, 369, 499, 30, 128009]",0.18403795547783375,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2035.4488100856543,0.04384503699839115,260.27416810393333,ad36f10b884f5870a47305fe399edda80a8355cd765da6125f7d2aeea17eda58,1611,2174.4390239473432,399.1447929292917,399.0803440101445,0386d72f701d781c89b9ab1247d26c1e96f1554aa0c677edb3b947716f6f1fa6,True,21,65,0.006708083674311638,1,0.042898813262581825,True,0,r0:state_25d6bbe3f8761bf56b08:fixed_off,b52d06c4ba5b5e3da3ef714e4d85a145af73718c91b365c7c93cd770a990629a,It sounds like the pressure of the deadlines and the criticism you've received has really taken a toll on your confidence as a researcher. Can you tell me more about what's been going through your mind when you think about your abilities? What are some of the self-doubting thoughts that have been popping up for you?,134.63700702413917,p17:1,101,4,0.11027487926185131,3.965442068874836,3,state_25d6bbe3f8761bf56b08,p17,False
M0+R0,0,context_only,"[2181, 10578, 1093, 499, 2351, 15691, 264, 8987, 23104, 1314, 1457, 13, 1102, 596, 6724, 4725, 311, 2733, 36218, 323, 7810, 1303, 701, 18000, 11, 5423, 994, 17011, 449, 19347, 323, 1579, 45525, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 994, 499, 1781, 922, 701, 3495, 323, 701, 18000, 439, 264, 32185, 30, 128009]",0.11831382289528847,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1705.8051151689142,0.05421089008450508,71.13055814988911,b2475af49468149d3a0e383065c594560591e253a7ba0b41cac46df2a4e75c8f,306,1707.7600208576769,73.02148803137243,72.96715001575649,a1e20d58c2f8b789082004f0c53710b34ed537bf50502d2ba238549134fae1e3,True,22,61,0.01005898229777813,2,0.011659925803542137,,0,r0:state_25d6bbe3f8761bf56b08:context_only,1a432b35d3c16a60e32b0a071950d4235f0b00ed842278e3b473b9f95e57b513,"It sounds like you're carrying a heavy burden right now. It's completely normal to feel uncertain and doubting your abilities, especially when faced with criticism and high stakes. Can you tell me more about what's been going through your mind when you think about your research and your abilities as a researcher?",0.04002498462796211,p17:1,101,0,0.16492395661771297,1.555713126435876,3,state_25d6bbe3f8761bf56b08,p17,False
MSE+RS,0,rule_off,"[2181, 10578, 1093, 279, 7410, 315, 279, 58982, 323, 279, 19347, 499, 3077, 4036, 706, 2216, 66900, 701, 12410, 439, 264, 32185, 13, 3011, 649, 387, 264, 2216, 11292, 323, 13399, 1113, 3217, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 994, 499, 1781, 922, 701, 18000, 439, 264, 32185, 30, 128009]",0.11706911027431488,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1835.5451938696206,0.043146079406142235,260.0561378058046,cb1d4a3112c88e9ad62ed85a036b02b26afc43e17e3c7a75d81dc10ddcccb038,1584,1974.6646389830858,399.1103188600391,399.0585138089955,da30767840c88eb949e3fa815ae142af757f3466657fce4873e1f4e9999a90d4,True,23,58,125.47839689068496,3,0.03395206294953823,True,0,r0:state_25d6bbe3f8761bf56b08:rule_off,5d92375cdd33b1c9f3c420ebc3686a712fb860e39d68c950ee2cf0664a2df70c,It sounds like the pressure of the deadlines and the criticism you've received has really shaken your confidence as a researcher. That can be a really tough and isolating experience. Can you tell me more about what's been going through your mind when you think about your abilities as a researcher?,9.536104975268245,p17:1,101,3,0.10960595682263374,3.801170038059354,3,state_25d6bbe3f8761bf56b08,p17,False
MP+RS,0,pm_off,"[4897, 10578, 17235, 11292, 13, 1102, 596, 912, 5895, 499, 2351, 8430, 38100, 323, 36218, 922, 701, 18000, 439, 264, 32185, 13, 1102, 596, 264, 2763, 311, 1935, 389, 11, 5423, 449, 279, 3779, 7410, 315, 58982, 323, 19347, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 1027, 2133, 1555, 701, 4059, 994, 499, 2351, 8430, 420, 1648, 30, 128009]",0.11881417594850063,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1728.6405018530786,0.044242013245821,106.70890496112406,fac288485e41e84bd8f606a8bfcfa1c4ec4d08fcf1238221ebc48d75ba0639d4,594,1866.8175800703466,244.81965601444244,244.76716900244355,8eca41166fffbc271ab45d2c25103f30121b9f2fff02c579bdc0c63ff9d945a3,True,24,61,5.9218499809503555,4,0.030566006898880005,True,0,r0:state_25d6bbe3f8761bf56b08:pm_off,5199b4d27bce85d2506cdaa44c25daf4f94d6b24fed8487161a9210dbd5b23de,"That sounds incredibly tough. It's no wonder you're feeling anxious and uncertain about your abilities as a researcher. It's a lot to take on, especially with the added pressure of deadlines and criticism. Can you tell me more about what's been going through your mind when you're feeling this way?",130.0146069843322,p17:1,101,2,0.11090608313679695,1.9360929727554321,3,state_25d6bbe3f8761bf56b08,p17,False
M0+R0,0,context_only,"[4897, 5097, 264, 2763, 315, 25775, 311, 25670, 323, 3663, 13, 1102, 10578, 1093, 499, 2351, 8430, 264, 5647, 315, 34104, 11, 719, 1101, 264, 12876, 311, 1935, 2512, 315, 6261, 323, 1304, 264, 6928, 2349, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 4737, 430, 1176, 3094, 1139, 279, 2068, 30, 128009]",0.11776108294725418,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1607.3141570668668,0.04707789048552513,71.98499306105077,9ad66d6cd32e23680a961c2fbc5708bcf6565c2ac1510804dbfd52888d7c18c6,315,1608.7535170372576,73.34275310859084,73.30659194849432,1de1584191f909c561af47b9bd635f651706bded114142ee3b91c3612d0a7b40,True,25,58,0.0071909744292497635,0,0.008032890036702156,,0,r0:state_4955ef7e024bd4351130:context_only,4ccf8d5dee4be3621fee9a91c41c52d89418e1717ff25ea6171e9792d9e14c84,"That takes a lot of courage to acknowledge and face. It sounds like you're feeling a sense of vulnerability, but also a desire to take care of yourself and make a positive change. Can you tell me more about what's holding you back from taking that first step into the program?",0.031915027648210526,p9:1,202,0,0.11324905790388584,1.114133046939969,3,state_4955ef7e024bd4351130,p9,False
ME+R0,0,me_r0,"[2181, 10578, 1093, 499, 2351, 8430, 264, 6651, 315, 21958, 922, 18667, 279, 4029, 39890, 2068, 482, 18547, 922, 1694, 304, 264, 1912, 6376, 11, 719, 1101, 264, 5647, 315, 26314, 311, 1935, 2512, 315, 701, 2890, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 4737, 430, 1176, 3094, 30, 128009]",0.11633196845650673,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1701.4643240254372,0.03684195689857006,181.11083912663162,7e782d782e0112660435c27fb782166c4c42fa679c278a6e35293948a4548320,1123,1706.731499871239,186.31989904679358,186.26168300397694,73c19f6571d5484f534a119d08b75828190d2d6b6c5e7086d9f5b431229213c0,True,26,56,0.0072498805820941925,1,0.012811971828341484,,0,r0:state_4955ef7e024bd4351130:me_r0,6a4b047b0c0f58b273f03807d90f9798185630a9a248b001bd9a18514f18ecda,"It sounds like you're feeling a mix of emotions about joining the community wellness program - anxiety about being in a group setting, but also a sense of determination to take care of your health. Can you tell me more about what's holding you back from taking that first step?",2.2951560094952583,p9:1,202,1,0.10569696314632893,2.6930870953947306,3,state_4955ef7e024bd4351130,p9,False
MPMS+RS,0,pm_off,"[2181, 10578, 1093, 499, 2351, 8430, 264, 2766, 43206, 555, 279, 4623, 315, 18667, 264, 1912, 11, 719, 1101, 49183, 430, 433, 1436, 387, 264, 2294, 6776, 369, 499, 311, 990, 389, 701, 3674, 74884, 32606, 323, 1935, 2512, 315, 701, 7106, 2890, 13, 3053, 499, 3371, 757, 810, 922, 1148, 596, 10168, 499, 1203, 505, 4737, 430, 1176, 3094, 30, 128009]",0.10807695798575878,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,1776.5941380057484,0.04536192864179611,127.5161209050566,20700f4db81125205ac21fd23258eeafe99d82b0ff8cbe278a62ad77d68226c2,703,1958.7797881104052,309.64638921432197,309.59369405172765,d93ee38113eb7cacdc813e7d84a95b262bcd015b6dffbe5c1684b383e2af9745,True,27,62,5.812095012515783,2,0.03277696669101715,True,0,r0:state_4955ef7e024bd4351130:pm_off,20d7d1eb241f8d484d533baec5255178900ca2a8624dfd3c322d88c4a544c6be,"It sounds like you're feeling a bit overwhelmed by the idea of joining a group, but also recognizing that it could be a great opportunity for you to work on your social anxieties and take care of your physical health. Can you tell me more about what's holding you back from taking that first step?",173.98871085606515,p9:1,202,3,0.10459520854055882,2.0940331742167473,3,state_4955ef7e024bd4351130,p9,False
MPMSME+RS,0,fixed_off,"[2181, 10578, 1093, 499, 2351, 8430, 264, 6651, 315, 21958, 922, 18667, 279, 4029, 39890, 2068, 13, 1102, 596, 49839, 311, 2733, 38100, 922, 1694, 304, 264, 1912, 6376, 11, 5423, 994, 499, 2351, 2736, 14892, 449, 3674, 74884, 32606, 13, 12522, 499, 6646, 7556, 311, 279, 2068, 44318, 477, 264, 5687, 4562, 922, 701, 10742, 30, 2435, 1253, 387, 3025, 311, 3085, 1063, 55713, 477, 1862, 311, 1520, 499, 2733, 810, 10882, 13, 128009]",0.12526917271316051,391eb62b5e02e9d7fc1641bfc3dc5e5a596f8ea76135eaa3fe1f3da77edf1b62,2283.643321832642,0.04226015880703926,243.4453519526869,44a69e6230d97aaf6476b18f00a94385123055037d8b00dc2d442f75bd2bf4fe,1502,2465.82921105437,425.59020686894655,425.5059720017016,8660fc97084b286e8cbfeeaf661020b66ba64561eebb7350c947c32f3ffcaa70,True,28,75,0.006996095180511475,3,0.03970786929130554,True,0,r0:state_4955ef7e024bd4351130:fixed_off,74fde4a91030960536e420ae1de5f3bc4212f4d8e71a37b4b382ad8f9cea617f,"It sounds like you're feeling a mix of emotions about joining the community wellness program. It's understandable to feel anxious about being in a group setting, especially when you're already dealing with social anxieties. Have you considered talking to the program organizers or a staff member about your concerns? They may be able to offer some accommodations or support to help you feel more comfortable.",178.34758199751377,p9:1,202,4,0.10847393423318863,3.5155999939888716,3,state_4955ef7e024bd4351130,p9,False
