card_id,state_id,user_id,fold,legal_actions,chosen_action,pm_response_preference,pm_misuse,pm_omission,pm_strategy_risk,pm_input_tokens,pm_source_invocations,shuffle_expectation_response_preference,shuffle_expectation_misuse,shuffle_expectation_omission,shuffle_expectation_strategy_risk,shuffle_expectation_input_tokens,shuffle_expectation_source_invocations,context_only_response_preference,context_only_misuse,context_only_omission,context_only_strategy_risk,context_only_input_tokens,context_only_source_invocations,me_r0_response_preference,me_r0_misuse,me_r0_omission,me_r0_strategy_risk,me_r0_input_tokens,me_r0_source_invocations,full_structured_response_preference,full_structured_misuse,full_structured_omission,full_structured_strategy_risk,full_structured_input_tokens,full_structured_source_invocations
card_60b415afd0850dbdc7d5,state_337cabb12f98a880002b,sgv31_u03,3,M0+R0|M0+RS|ME+R0|ME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MSE+RS,0.5627744926241628,0.5,0.0,0.0,682.0,3.0,0.5524903398190272,0.2638888888888889,0.2361111111111111,0.25,559.1111111111111,2.2222222222222223,0.30760991459955406,0.0,0.5,1.0,205.0,0.0,0.3570801807994531,0.0,0.5,1.0,228.0,1.0,0.5627744926241628,0.5,0.0,0.0,682.0,3.0
card_60bbfbf08f649e65df15,state_915772e4f66c92c4ce92,sgv31_u13,3,M0+R0|M0+RS|MP+R0|MP+RS,MP+RS,0.42439180136663107,0.0,0.0,0.0,669.0,2.0,0.4748994706124874,0.0,0.1111111111111111,0.25,554.25,1.527777777777778,0.42439180136663107,0.0,0.5,1.0,202.0,0.0,0.42439180136663107,0.0,0.5,1.0,202.0,0.0,0.42439180136663107,0.0,0.0,0.0,669.0,2.0
card_60e1ce417b7e69b209aa,state_13b438c89dd232d49159,sgv31_u13,3,M0+R0|M0+RS|ME+R0|ME+RS,ME+R0,0.6477291697335709,0.0,0.0,1.0,216.0,1.0,0.4261354151332146,0.0,0.125,0.25,478.0,1.625,0.6477291697335709,0.0,1.0,1.0,194.0,0.0,0.6477291697335709,0.0,0.0,1.0,216.0,1.0,0.3522708302664292,0.0,0.0,0.0,569.0,2.0
card_618944772d24c774c113,state_e8c1d1731d2301108307,sgv31_u08,3,M0+R0|M0+RS|MS+R0|MS+RS,MS+RS,0.45937805816938654,0.0,0.0,0.0,691.0,2.0,0.5203744758904794,0.0,0.18055555555555558,0.25,563.9444444444443,1.3888888888888888,0.3126818317579353,0.0,0.5,1.0,205.0,0.0,0.3126818317579353,0.0,0.5,1.0,205.0,0.0,0.45937805816938654,0.0,0.0,0.0,691.0,2.0
card_62a7ff238245d990e3a1,state_e1f8636ae188f94a981f,sgv31_u13,3,M0+R0|M0+RS,M0+RS,0.5,0.0,1.0,0.0,635.0,1.0,0.5,0.0,1.0,0.25,526.0,0.75,0.5,0.0,1.0,1.0,199.0,0.0,0.5,0.0,1.0,1.0,199.0,0.0,0.5,0.0,1.0,0.0,635.0,1.0
card_63622ce169c9bcf85960,state_b1377add17f58988f2bf,sgv31_u03,3,M0+R0|M0+RS|MP+R0|MP+RS,MP+R0,0.6167168348814488,0.0,0.0,1.0,264.0,1.0,0.4503884501041651,0.0,0.2222222222222222,0.25,578.6666666666667,1.527777777777778,0.5379950269774428,0.0,1.0,1.0,195.0,0.0,0.5379950269774428,0.0,1.0,1.0,195.0,0.0,0.38328316511855115,0.0,0.0,0.0,704.0,2.0
card_64afed6578f4422eecb5,state_23c3f858885ba8f92592,sgv31_u13,3,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,MP+RS,0.6612134236426648,0.0,0.5,0.0,679.0,2.0,0.5512216109850131,0.19444444444444445,0.19444444444444448,0.25,593.0555555555557,2.1388888888888884,0.40335683997438565,0.0,0.5,1.0,203.0,0.0,0.40335683997438565,0.0,0.5,1.0,203.0,0.0,0.5327918113310799,0.5,0.0,0.0,729.0,3.0
card_64cb37b6fada0bf4cdc7,state_e1f8636ae188f94a981f,sgv31_u13,3,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.5756081986333689,0.0,0.0,0.0,663.0,2.0,0.549945550049333,0.0,0.0625,0.25,550.5,1.625,0.5756081986333689,0.0,0.5,1.0,199.0,0.0,0.571928872983399,0.0,0.0,1.0,227.0,1.0,0.5756081986333689,0.0,0.0,0.0,663.0,2.0
card_65fda323c984038022e5,state_5627cbd70ae1813f4ebb,sgv31_u03,3,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.6167168348814488,0.0,0.0,0.0,681.0,2.0,0.5550783421113907,0.0,0.08333333333333333,0.25,564.75,1.625,0.4620049730225572,0.0,1.0,1.0,203.0,0.0,0.38328316511855115,0.0,0.0,1.0,229.0,1.0,0.6167168348814488,0.0,0.0,0.0,681.0,2.0
card_676c00a864892a9a4af5,state_5cd0772885d009f77aaa,sgv31_u08,3,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,MP+RS,0.7090420915151159,0.0,0.0,0.0,711.0,2.0,0.5378348115327616,0.2361111111111111,0.18055555555555555,0.25,593.6111111111111,2.1388888888888893,0.3852241272706927,0.0,1.0,1.0,204.0,0.0,0.4067581972130778,0.0,0.5,1.0,232.0,1.0,0.6789613205267033,0.5,0.0,0.0,730.0,3.0
card_684043a59f594c3982ff,state_e644901831c14570ded4,sgv31_u03,3,M0+R0|M0+RS|MP+R0|MP+RS,MP+RS,0.4620049730225572,0.5,0.0,0.0,702.0,2.0,0.4679580672480865,0.2916666666666667,0.2222222222222222,0.25,577.6666666666666,1.527777777777778,0.6167168348814488,0.0,1.0,1.0,197.0,0.0,0.6167168348814488,0.0,1.0,1.0,197.0,0.0,0.4620049730225572,0.5,0.0,0.0,702.0,2.0
card_686bd2afa9238bbd0dd6,state_da87799b95fa3740c62a,sgv31_u08,3,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.3522708302664292,0.0,0.0,0.0,624.0,2.0,0.4261354151332146,0.0,0.125,0.25,522.0,1.625,0.6477291697335709,0.0,1.0,1.0,205.0,0.0,0.6477291697335709,0.0,0.0,1.0,227.0,1.0,0.3522708302664292,0.0,0.0,0.0,624.0,2.0
card_69fc53beb5613f810f59,state_b234584b2a2f2c8f757c,sgv31_u03,3,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.5,0.0,0.0,0.0,613.0,2.0,0.5,0.0,0.10416666666666666,0.25,512.5,1.625,0.5,0.0,0.5,1.0,198.0,0.0,0.5,0.0,0.0,1.0,224.0,1.0,0.5,0.0,0.0,0.0,613.0,2.0
card_6cea3c9ade22272c6b9b,state_f0a5f2528afb8b57ec3a,sgv31_u08,3,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,MP+R0,0.5556395184214208,0.0,0.0,1.0,219.0,1.0,0.5213318126353081,0.0,0.027777777777777776,0.25,561.3333333333333,2.1388888888888893,0.565900684256427,0.0,1.0,1.0,195.0,0.0,0.5437445165543511,0.0,0.0,1.0,245.0,1.0,0.43457774409799105,0.0,0.0,0.0,683.0,3.0
card_6d39d9c2bcbc9e6e7cc2,state_6a89f1dbf363044d349c,sgv31_u13,3,M0+R0|M0+RS,M0+RS,0.7215937546003562,0.0,1.0,0.0,591.0,1.0,0.6107968773001781,0.0,1.0,0.25,493.75,0.75,0.27840624539964376,0.0,1.0,1.0,202.0,0.0,0.27840624539964376,0.0,1.0,1.0,202.0,0.0,0.7215937546003562,0.0,1.0,0.0,591.0,1.0
card_6eac4140f089c37acaf0,state_5de2e12db47db398573b,sgv31_u03,3,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,MPE+RS,0.6266250026287751,0.5,0.0,0.0,737.0,3.0,0.5633125013143875,0.1388888888888889,0.29166666666666663,0.25,600.3333333333333,2.1388888888888893,0.373374997371225,0.0,0.5,1.0,209.0,0.0,0.3733749973712249,0.0,0.5,1.0,237.0,1.0,0.6266250026287751,0.5,0.0,0.0,737.0,3.0
card_6f1149ea975bdeaa9cb2,state_a7bda32e65dc856066c8,sgv31_u03,3,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,MPMS+RS,0.5227702497397194,0.0,0.0,0.0,709.0,3.0,0.47888953004235485,0.0,0.2777777777777778,0.25,577.4722222222222,2.1388888888888884,0.7252167645917217,0.0,0.5,1.0,201.0,0.0,0.7252167645917217,0.0,0.5,1.0,201.0,0.0,0.5227702497397194,0.0,0.0,0.0,709.0,3.0
card_6fc944f4dc32db856c08,state_5feee9080dfd172d9af9,sgv31_u08,3,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,M0+R0,0.6013417688539804,0.0,0.5,1.0,205.0,0.0,0.48944645811493986,0.09722222222222222,0.19444444444444448,0.25,583.0277777777778,2.1388888888888884,0.6013417688539804,0.0,0.5,1.0,205.0,0.0,0.6013417688539804,0.0,0.5,1.0,205.0,0.0,0.46563327439218927,0.0,0.0,0.0,715.0,3.0
card_704aa9134af24db4a2ad,state_13b438c89dd232d49159,sgv31_u13,3,M0+R0|M0+RS|ME+R0|ME+RS,ME+R0,0.3126818317579353,0.0,0.0,1.0,244.0,1.0,0.4924764380275137,0.0,0.125,0.22916666666666669,502.5,1.625,0.6873181682420647,0.0,1.0,0.5,194.0,0.0,0.3126818317579353,0.0,0.0,1.0,244.0,1.0,0.5406219418306134,0.0,0.0,0.0,597.0,2.0
card_7091fa914616ef9312b4,state_1c4aca24338b5299c5a4,sgv31_u13,3,M0+R0|M0+RS|ME+R0|ME+RS,M0+RS,0.6508241519760448,0.0,0.5,0.0,614.0,1.0,0.43715660334331463,0.0,0.0625,0.25,552.0,1.625,0.3491758480239551,0.0,0.5,1.0,191.0,0.0,0.6508241519760448,0.0,0.0,1.0,241.0,1.0,0.3491758480239551,0.0,0.0,0.0,664.0,2.0
card_71ca71a628b3cd790eb4,state_23c3f858885ba8f92592,sgv31_u13,3,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,ME+RS,0.6353216833840192,0.0,0.5,0.5,633.0,2.0,0.5513848083894664,0.08333333333333334,0.45833333333333337,0.36111111111111116,580.25,2.333333333333333,0.40493294383894257,0.0,0.5,1.0,203.0,0.0,0.41020968015842746,0.0,0.5,1.0,229.0,1.0,0.5878934413567316,0.0,0.0,0.0,746.0,4.0
card_71ccc6e454700999fea5,state_1c2dd3b1b0540efa837e,sgv31_u13,3,M0+R0|M0+RS|MS+R0|MS+RS,MS+R0,0.31268183175793535,0.0,0.0,1.0,248.0,1.0,0.5366740566028628,0.0,0.36111111111111116,0.25,553.6944444444445,1.3888888888888888,0.5406219418306134,0.0,1.0,1.0,189.0,0.0,0.5406219418306134,0.0,1.0,1.0,189.0,0.0,0.6873181682420647,0.0,0.0,0.0,684.0,2.0
card_7246c57b53ab2172eb52,state_915772e4f66c92c4ce92,sgv31_u13,3,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.6477291697335709,0.0,0.0,0.0,619.0,2.0,0.5738645848667854,0.0,0.125,0.25,517.5,1.625,0.3522708302664292,0.0,1.0,1.0,202.0,0.0,0.3522708302664292,0.0,0.0,1.0,224.0,1.0,0.6477291697335709,0.0,0.0,0.0,619.0,2.0
card_72d5a14e15e0a3fc62a2,state_e1f8636ae188f94a981f,sgv31_u13,3,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MPE+RS,0.4546826445773503,0.5,0.5,0.0,726.0,3.0,0.5332828896743345,0.19444444444444445,0.4861111111111111,0.25,601.4722222222223,2.333333333333333,0.4750230360763739,0.0,0.5,1.0,199.0,0.0,0.47454709231866654,0.0,0.5,1.0,227.0,1.0,0.5578567859074652,0.5,0.0,0.0,776.0,4.0
card_73de02204d85cdcc8a10,state_4e56abb76ff2ccc160b8,sgv31_u13,3,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.6781852670149338,0.0,0.0,0.0,685.0,2.0,0.6095568659546792,0.0,0.0625,0.25,568.5,1.625,0.2509436442487448,0.0,0.5,1.0,205.0,0.0,0.46190489631732423,0.0,0.0,1.0,233.0,1.0,0.6781852670149338,0.0,0.0,0.0,685.0,2.0
card_74740015926c581316f2,state_fe1be8225bb97e5fedd6,sgv31_u13,3,M0+R0|M0+RS|MP+R0|MP+RS,M0+R0,0.45937805816938654,0.0,0.5,1.0,199.0,0.0,0.4275926995978361,0.2916666666666667,0.1111111111111111,0.25,546.75,1.527777777777778,0.45937805816938654,0.0,0.5,1.0,199.0,0.0,0.45937805816938654,0.0,0.5,1.0,199.0,0.0,0.31268183175793535,0.5,0.0,0.0,660.0,2.0
card_74c6943f2e0de3e46c7a,state_337cabb12f98a880002b,sgv31_u03,3,M0+R0|M0+RS,M0+RS,0.5,0.0,0.0,0.0,609.0,1.0,0.5,0.0,0.25,0.25,508.0,0.75,0.5,0.0,1.0,1.0,205.0,0.0,0.5,0.0,1.0,1.0,205.0,0.0,0.5,0.0,0.0,0.0,609.0,1.0
card_74f0368e6e2cff61423f,state_b234584b2a2f2c8f757c,sgv31_u03,3,M0+R0|M0+RS,M0+RS,0.7215937546003562,0.0,1.0,0.0,587.0,1.0,0.6107968773001781,0.0,1.0,0.25,489.75,0.75,0.27840624539964376,0.0,1.0,1.0,198.0,0.0,0.27840624539964376,0.0,1.0,1.0,198.0,0.0,0.7215937546003562,0.0,1.0,0.0,587.0,1.0
card_74f5e420a36d6ae8b5e4,state_43c3af792f8ad0fb17be,sgv31_u08,3,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,MPMS+RS,0.5534907227078518,0.0,0.0,0.0,748.0,3.0,0.5432543158593552,0.09722222222222222,0.11111111111111113,0.25,607.7777777777778,2.1388888888888884,0.38070541395527757,0.0,0.5,1.0,200.0,0.0,0.38070541395527757,0.0,0.5,1.0,200.0,0.0,0.5534907227078518,0.0,0.0,0.0,748.0,3.0
card_74fb8e83a235995b7fc7,state_e644901831c14570ded4,sgv31_u03,3,M0+R0|M0+RS,M0+RS,0.5,0.0,1.0,0.0,633.0,1.0,0.5,0.0,1.0,0.25,524.0,0.75,0.5,0.0,1.0,1.0,197.0,0.0,0.5,0.0,1.0,1.0,197.0,0.0,0.5,0.0,1.0,0.0,633.0,1.0
card_755a7e544bf7060b8952,state_a21e5f88200bd26d83df,sgv31_u13,3,M0+R0|M0+RS,M0+RS,0.27840624539964376,0.0,1.0,0.0,640.0,1.0,0.3892031226998219,0.0,1.0,0.25,531.0,0.75,0.7215937546003562,0.0,1.0,1.0,204.0,0.0,0.7215937546003562,0.0,1.0,1.0,204.0,0.0,0.27840624539964376,0.0,1.0,0.0,640.0,1.0
card_761d6a49301167deb995,state_ae27ef8b4439588f8070,sgv31_u13,3,M0+R0|M0+RS|MP+R0|MP+RS,MP+RS,0.6781852670149338,0.5,0.0,0.0,663.0,2.0,0.6008585923485098,0.3888888888888889,0.1111111111111111,0.25,549.75,1.527777777777778,0.2509436442487448,0.0,0.5,1.0,202.0,0.0,0.2509436442487448,0.0,0.5,1.0,202.0,0.0,0.6781852670149338,0.5,0.0,0.0,663.0,2.0
card_762ee15fd703add168b4,state_b1377add17f58988f2bf,sgv31_u03,3,M0+R0|M0+RS|ME+R0|ME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MSE+R0,0.5420538673006102,0.0,0.0,1.0,268.0,2.0,0.538481758436653,0.0,0.05555555555555555,0.25,576.1111111111111,2.2222222222222223,0.37900038604709735,0.0,1.0,1.0,195.0,0.0,0.5102824908761913,0.0,0.0,1.0,218.0,1.0,0.5531274045267113,0.0,0.0,0.0,708.0,3.0
card_7875019be96e4fca6150,state_1c4aca24338b5299c5a4,sgv31_u13,3,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,MP+RS,0.6972661867085831,0.5,0.5,0.0,686.0,2.0,0.5479753055615159,0.2916666666666667,0.29166666666666663,0.2222222222222222,588.0,2.1388888888888893,0.2669052123752493,0.0,0.5,1.0,191.0,0.0,0.5889446782147747,0.0,0.5,1.0,241.0,1.0,0.6757008383807194,0.5,0.0,0.0,727.0,3.0
card_7901a67030bdb818c1c0,state_ae27ef8b4439588f8070,sgv31_u13,3,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,MPE+RS,0.5870825872402021,0.5,0.0,0.0,680.0,3.0,0.5361685197990643,0.3194444444444444,0.2638888888888889,0.25,555.5,2.1388888888888893,0.41195787938223843,0.0,0.5,1.0,202.0,0.0,0.6232570679397599,0.0,0.5,1.0,228.0,1.0,0.5870825872402021,0.5,0.0,0.0,680.0,3.0
card_79bbffa4523e144a41db,state_337cabb12f98a880002b,sgv31_u03,3,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,MPE+RS,0.46647228328832896,0.5,0.0,0.0,695.0,3.0,0.5459250013316551,0.20833333333333334,0.2638888888888889,0.25,567.8333333333334,2.1388888888888893,0.3407610658802279,0.0,0.5,1.0,205.0,0.0,0.3924068650682665,0.0,0.0,1.0,231.0,1.0,0.46647228328832896,0.5,0.0,0.0,695.0,3.0
card_79e30fdddf8e62e596b8,state_b1377add17f58988f2bf,sgv31_u03,3,M0+R0|M0+RS,M0+R0,0.7215937546003562,0.0,1.0,1.0,195.0,0.0,0.3892031226998219,0.0,1.0,0.25,525.0,0.75,0.7215937546003562,0.0,1.0,1.0,195.0,0.0,0.7215937546003562,0.0,1.0,1.0,195.0,0.0,0.27840624539964376,0.0,1.0,0.0,635.0,1.0
card_7a9ba14c6f5c63a69759,state_a1cbc4b9b261277ba2fe,sgv31_u03,3,M0+R0|M0+RS|MP+R0|MP+RS,M0+RS,0.38328316511855115,0.0,1.0,0.0,590.0,1.0,0.5539091016141373,0.0,0.2222222222222222,0.25,546.4166666666667,1.527777777777778,0.4620049730225572,0.0,1.0,1.0,201.0,0.0,0.4620049730225572,0.0,1.0,1.0,201.0,0.0,0.6167168348814488,0.0,0.0,0.0,659.0,2.0
card_7afba5f48d76ee8e697e,state_ae701477a8f0fbdea06b,sgv31_u13,3,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS,MP+RS,0.6735381617163091,0.0,0.5,0.0,728.0,2.0,0.5383918201354362,0.20833333333333334,0.29166666666666663,0.25,606.25,2.1388888888888893,0.5147292273708141,0.0,0.5,1.0,204.0,0.0,0.4578342506818324,0.0,0.5,1.0,232.0,1.0,0.6815127141755652,0.5,0.0,0.0,747.0,3.0
card_7c7e28663338578d3dc2,state_54a311f88828cddfcea3,sgv31_u08,3,M0+R0|M0+RS,M0+RS,0.7215937546003562,0.0,1.0,0.0,585.0,1.0,0.6107968773001781,0.0,1.0,0.25,487.75,0.75,0.27840624539964376,0.0,1.0,1.0,196.0,0.0,0.27840624539964376,0.0,1.0,1.0,196.0,0.0,0.7215937546003562,0.0,1.0,0.0,585.0,1.0
card_7cf64790fc406189c3bc,state_13b438c89dd232d49159,sgv31_u13,3,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,MP+R0,0.35478587627423647,0.5,0.0,1.0,266.0,1.0,0.4934201229474558,0.29166666666666663,0.08333333333333334,0.2361111111111111,545.8055555555557,2.1388888888888884,0.6112348344727238,0.0,0.5,0.5,194.0,0.0,0.6112348344727238,0.0,0.5,0.5,194.0,0.0,0.5216605228361747,0.5,0.0,0.0,669.0,3.0
card_80c9ddf6c1cd9129ea06,state_ae27ef8b4439588f8070,sgv31_u13,3,M0+R0|M0+RS|ME+R0|ME+RS|MP+R0|MP+RS|MPE+R0|MPE+RS|MPMS+R0|MPMS+RS|MPMSME+R0|MPMSME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MPE+RS,0.6345667288573715,0.5,0.5,0.0,680.0,3.0,0.540866999542257,0.25,0.3472222222222222,0.25,568.0,2.333333333333333,0.5086682098548791,0.0,0.5,1.0,202.0,0.0,0.5105829032562978,0.0,0.5,1.0,228.0,1.0,0.607908750969148,0.5,0.0,0.0,730.0,4.0
card_81ae8cad0504a8086c5c,state_e8c1d1731d2301108307,sgv31_u08,3,M0+R0|M0+RS|MP+R0|MP+RS,MP+RS,0.571928872983399,0.0,0.0,0.0,712.0,2.0,0.5568645103995806,0.0,0.1111111111111111,0.25,587.2222222222223,1.527777777777778,0.27685472974986314,0.0,0.5,1.0,205.0,0.0,0.27685472974986314,0.0,0.5,1.0,205.0,0.0,0.571928872983399,0.0,0.0,0.0,712.0,2.0
card_8439aab09b5c59437f28,state_f809a19048416307558c,sgv31_u08,3,M0+R0|M0+RS|ME+R0|ME+RS,ME+R0,0.7231452702501368,0.0,0.0,1.0,217.0,1.0,0.48693871785485887,0.0,0.125,0.25,545.75,1.625,0.42439180136663107,0.0,1.0,1.0,195.0,0.0,0.7231452702501368,0.0,0.0,1.0,217.0,1.0,0.42439180136663107,0.0,0.0,0.0,659.0,2.0
card_84616d6a245e9c4669a3,state_ae27ef8b4439588f8070,sgv31_u13,3,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,MP+RS,0.6246721042228011,0.5,0.0,0.0,663.0,2.0,0.5999118810196992,0.38888888888888884,0.11111111111111113,0.25,580.8055555555555,2.1388888888888884,0.41718144470162966,0.0,0.5,1.0,202.0,0.0,0.41718144470162966,0.0,0.5,1.0,202.0,0.0,0.7038784418116187,0.5,0.0,0.0,713.0,3.0
card_84e8f72336d27e338a88,state_a1cbc4b9b261277ba2fe,sgv31_u03,3,M0+R0|M0+RS|MP+R0|MP+RS|MPMS+R0|MPMS+RS|MS+R0|MS+RS,M0+RS,0.6432154542032303,0.0,0.5,0.0,590.0,1.0,0.5454376111344341,0.2777777777777778,0.22222222222222227,0.25,577.4722222222222,2.1388888888888884,0.423132461932434,0.0,0.5,1.0,201.0,0.0,0.423132461932434,0.0,0.5,1.0,201.0,0.0,0.6432154542032303,0.5,0.0,0.0,709.0,3.0
card_853e1ce25fdfe4f56e49,state_13b438c89dd232d49159,sgv31_u13,3,M0+R0|M0+RS|MS+R0|MS+RS,M0+R0,0.723145270250137,0.0,0.5,1.0,194.0,0.0,0.4426244721490347,0.0,0.18055555555555558,0.25,496.44444444444446,1.3888888888888888,0.723145270250137,0.0,0.5,1.0,194.0,0.0,0.723145270250137,0.0,0.5,1.0,194.0,0.0,0.42807112701660105,0.0,0.0,0.0,606.0,2.0
card_8567561d000f7a5ee095,state_6a89f1dbf363044d349c,sgv31_u13,3,M0+R0|M0+RS|ME+R0|ME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,MSE+RS,0.4646747885142827,0.0,0.0,0.0,663.0,3.0,0.4931444923620803,0.06944444444444445,0.20833333333333337,0.25,544.0,2.2222222222222223,0.3383234505552634,0.0,0.5,1.0,202.0,0.0,0.35828279322488965,0.0,0.0,1.0,224.0,1.0,0.4646747885142827,0.0,0.0,0.0,663.0,3.0
card_86b5ac3ea9054adbecd8,state_95503fad59abded310ef,sgv31_u03,3,M0+R0|M0+RS|MS+R0|MS+RS,M0+RS,0.6477291697335709,0.0,0.5,0.0,636.0,1.0,0.5738645848667854,0.0,0.18055555555555558,0.25,565.6944444444445,1.3888888888888888,0.3522708302664292,0.0,0.5,1.0,204.0,0.0,0.3522708302664292,0.0,0.5,1.0,204.0,0.0,0.6477291697335709,0.0,0.0,0.0,695.0,2.0
card_86cb2d9ca36dd08a3c41,state_23c3f858885ba8f92592,sgv31_u13,3,M0+R0|M0+RS|MS+R0|MS+RS,M0+RS,0.6477291697335709,0.0,0.5,0.0,607.0,1.0,0.5738645848667854,0.0,0.18055555555555558,0.25,543.6944444444445,1.3888888888888888,0.3522708302664292,0.0,0.5,1.0,203.0,0.0,0.3522708302664292,0.0,0.5,1.0,203.0,0.0,0.6477291697335709,0.0,0.0,0.0,666.0,2.0
card_875ade9f8e667d86e0b5,state_a1cbc4b9b261277ba2fe,sgv31_u03,3,M0+R0|M0+RS|ME+R0|ME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,ME+RS,0.5335282421244701,0.0,0.5,0.0,613.0,2.0,0.5331224516970292,0.2638888888888889,0.20833333333333334,0.25,543.8611111111111,2.2222222222222223,0.4347509855434794,0.0,0.5,1.0,201.0,0.0,0.4026872832623632,0.0,0.5,1.0,224.0,1.0,0.5680121302762607,0.5,0.0,0.0,663.0,3.0
card_87d48efa453a18a9b378,state_1131c2240e84f97394a6,sgv31_u08,3,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.45937805816938654,0.0,0.0,0.0,671.0,2.0,0.5075235619724863,0.0,0.0625,0.25,558.5,1.625,0.3126818317579353,0.0,0.5,1.0,207.0,0.0,0.6873181682420647,0.0,0.0,1.0,235.0,1.0,0.45937805816938654,0.0,0.0,0.0,671.0,2.0
card_87e28c4c92419f240fd5,state_915772e4f66c92c4ce92,sgv31_u13,3,M0+R0|M0+RS|ME+R0|ME+RS|MS+R0|MS+RS|MSE+R0|MSE+RS,ME+RS,0.43090482828709026,0.0,0.5,0.0,619.0,2.0,0.5290279503471933,0.0,0.16666666666666669,0.25,548.5,2.2222222222222223,0.423132461932434,0.0,1.0,1.0,202.0,0.0,0.43519293913038204,0.0,0.0,1.0,224.0,1.0,0.6432154542032303,0.0,0.0,0.0,669.0,3.0
card_89a9051e4b817e280034,state_95503fad59abded310ef,sgv31_u03,3,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.723145270250137,0.0,0.0,0.0,684.0,2.0,0.623714085857717,0.10416666666666667,0.125,0.25,570.0,1.625,0.42807112701660105,0.0,1.0,1.0,204.0,0.0,0.42439180136663107,0.5,0.0,1.0,252.0,1.0,0.723145270250137,0.0,0.0,0.0,684.0,2.0
card_8a255b78e24091e021f0,state_337cabb12f98a880002b,sgv31_u03,3,M0+R0|M0+RS|ME+R0|ME+RS,ME+RS,0.6167168348814488,0.0,0.0,0.0,632.0,2.0,0.5550783421113907,0.0,0.125,0.25,528.125,1.625,0.4620049730225572,0.0,1.0,1.0,205.0,0.0,0.38328316511855115,0.0,0.0,1.0,228.0,1.0,0.6167168348814488,0.0,0.0,0.0,632.0,2.0
card_8a28528f4f353d454fdd,state_5feee9080dfd172d9af9,sgv31_u08,3,M0+R0|M0+RS|ME+R0|ME+RS,ME+R0,0.6477291697335709,0.0,0.0,1.0,233.0,1.0,0.6107968773001782,0.0,0.0625,0.25,521.25,1.625,0.3522708302664292,0.0,0.5,1.0,205.0,0.0,0.6477291697335709,0.0,0.0,1.0,233.0,1.0,0.6477291697335709,0.0,0.0,0.0,622.0,2.0
card_8aea38e01d529763d5c6,state_f809a19048416307558c,sgv31_u08,3,M0+R0|M0+RS,M0+R0,0.7215937546003562,0.0,1.0,1.0,195.0,0.0,0.3892031226998219,0.0,1.0,0.25,526.5,0.75,0.7215937546003562,0.0,1.0,1.0,195.0,0.0,0.7215937546003562,0.0,1.0,1.0,195.0,0.0,0.27840624539964376,0.0,1.0,0.0,637.0,1.0
